"","pred.xg"
23407,0.107712872326374
23408,0.163206964731216
23409,0.0639454275369644
23410,0.223909065127373
23411,0.707433462142944
23412,0.0452249050140381
23413,0.2370246052742
23414,0.0551879368722439
23415,0.450516581535339
23416,0.0915170386433601
23417,0.041946068406105
23418,0.0917893946170807
23419,0.191605225205421
23420,0.0842614397406578
23421,0.264089643955231
23422,0.318513095378876
23423,0.0571594797074795
23424,0.663278222084045
23425,0.483474433422089
23426,0.294085264205933
23427,0.47476464509964
23428,0.609513998031616
23429,0.962213039398193
23430,0.0693395212292671
23431,0.123625367879868
23432,0.516776978969574
23433,0.392258942127228
23434,0.112800419330597
23435,0.538471221923828
23436,0.163374558091164
23437,0.145720154047012
23438,0.530864894390106
23439,0.659446537494659
23440,0.53403103351593
23441,0.118034422397614
23442,0.438336282968521
23443,0.216645389795303
23444,0.733011424541473
23445,0.310801267623901
23446,0.026246665045619
23447,0.19463349878788
23448,0.178172960877419
23449,0.476840674877167
23450,0.155557870864868
23451,0.108288787305355
23452,0.0407211072742939
23453,0.306265473365784
23454,0.0460808202624321
23455,0.0514100827276707
23456,0.411709785461426
23457,0.525145530700684
23458,0.158676415681839
23459,0.94561380147934
23460,0.151425421237946
23461,0.360757857561111
23462,0.190054208040237
23463,0.178509086370468
23464,0.309466987848282
23465,0.33243390917778
23466,0.0384751260280609
23467,0.0896832272410393
23468,0.172025844454765
23469,0.295602589845657
23470,0.543280839920044
23471,0.503468036651611
23472,0.873432040214539
23473,0.111245781183243
23474,0.967994093894958
23475,0.0488101802766323
23476,0.190242066979408
23477,0.0975401848554611
23478,0.639093279838562
23479,0.158559858798981
23480,0.0486653335392475
23481,0.111673809587955
23482,0.9544717669487
23483,0.149435967206955
23484,0.24084360897541
23485,0.497766435146332
23486,0.122713640332222
23487,0.659832656383514
23488,0.228772550821304
23489,0.0512084513902664
23490,0.452718913555145
23491,0.777185678482056
23492,0.0773065611720085
23493,0.989496409893036
23494,0.0819984525442123
23495,0.231698989868164
23496,0.53689181804657
23497,0.171620726585388
23498,0.068705752491951
23499,0.963962972164154
23500,0.230525016784668
23501,0.412880837917328
23502,0.0738964155316353
23503,0.176800221204758
23504,0.0602822713553905
23505,0.275401741266251
23506,0.353566497564316
23507,0.362260162830353
23508,0.545712351799011
23509,0.0744826048612595
23510,0.121191374957561
23511,0.283680200576782
23512,0.419300496578217
23513,0.0685958117246628
23514,0.485398918390274
23515,0.117965027689934
23516,0.141059294342995
23517,0.138807758688927
23518,0.222083479166031
23519,0.191310375928879
23520,0.0359487906098366
23521,0.234574511647224
23522,0.515642106533051
23523,0.242539271712303
23524,0.0527563840150833
23525,0.25752192735672
23526,0.117265090346336
23527,0.521407544612885
23528,0.591619551181793
23529,0.117174006998539
23530,0.183755695819855
23531,0.131553769111633
23532,0.070813313126564
23533,0.907187461853027
23534,0.579787015914917
23535,0.0431073755025864
23536,0.0300434399396181
23537,0.0504482537508011
23538,0.180319219827652
23539,0.900853753089905
23540,0.593663513660431
23541,0.0558659061789513
23542,0.405337542295456
23543,0.101104937493801
23544,0.132754474878311
23545,0.287300765514374
23546,0.074105978012085
23547,0.0700046047568321
23548,0.164510235190392
23549,0.142109289765358
23550,0.348315119743347
23551,0.0902879238128662
23552,0.338901668787003
23553,0.0982014685869217
23554,0.556827485561371
23555,0.249847382307053
23556,0.117269903421402
23557,0.0506764389574528
23558,0.916544139385223
23559,0.260048389434814
23560,0.247493788599968
23561,0.0965043976902962
23562,0.320938497781754
23563,0.329533070325851
23564,0.916717946529388
23565,0.719832181930542
23566,0.0848407670855522
23567,0.708597481250763
23568,0.290709048509598
23569,0.158336967229843
23570,0.126172050833702
23571,0.17913456261158
23572,0.476919293403625
23573,0.447985142469406
23574,0.466180354356766
23575,0.117272727191448
23576,0.451126456260681
23577,0.124552473425865
23578,0.393684893846512
23579,0.105609305202961
23580,0.484678715467453
23581,0.304634749889374
23582,0.162329867482185
23583,0.483151972293854
23584,0.159811943769455
23585,0.279000133275986
23586,0.395993828773499
23587,0.314478814601898
23588,0.20707879960537
23589,0.125445395708084
23590,0.0895382985472679
23591,0.1736179292202
23592,0.173552706837654
23593,0.160310074687004
23594,0.0509064234793186
23595,0.400908708572388
23596,0.0550516434013844
23597,0.192828819155693
23598,0.128679379820824
23599,0.125169709324837
23600,0.0702184587717056
23601,0.115752346813679
23602,0.265872448682785
23603,0.0721201002597809
23604,0.266312748193741
23605,0.032830324023962
23606,0.418628722429276
23607,0.0831088796257973
23608,0.148952811956406
23609,0.451092094182968
23610,0.649203598499298
23611,0.547601342201233
23612,0.0975023880600929
23613,0.190148591995239
23614,0.17744468152523
23615,0.197488009929657
23616,0.420493543148041
23617,0.0376838259398937
23618,0.521237552165985
23619,0.819176614284515
23620,0.369319885969162
23621,0.463800013065338
23622,0.117423132061958
23623,0.0926238149404526
23624,0.558678507804871
23625,0.181926608085632
23626,0.386934548616409
23627,0.11442507058382
23628,0.857490301132202
23629,0.47716411948204
23630,0.437215268611908
23631,0.730106770992279
23632,0.056177381426096
23633,0.155068174004555
23634,0.540339410305023
23635,0.088355615735054
23636,0.0961365029215813
23637,0.0938313454389572
23638,0.562671303749084
23639,0.0493021979928017
23640,0.620846807956696
23641,0.954844176769257
23642,0.305346965789795
23643,0.0829703658819199
23644,0.0571908205747604
23645,0.940374195575714
23646,0.048271331936121
23647,0.906782925128937
23648,0.0754963159561157
23649,0.129185393452644
23650,0.0590895786881447
23651,0.101910926401615
23652,0.342087000608444
23653,0.26580148935318
23654,0.0512065701186657
23655,0.562925279140472
23656,0.656559526920319
23657,0.0457717254757881
23658,0.204656094312668
23659,0.490454256534576
23660,0.197725147008896
23661,0.0405881442129612
23662,0.242108017206192
23663,0.435642391443253
23664,0.494940280914307
23665,0.3196662068367
23666,0.0522791408002377
23667,0.886001408100128
23668,0.549863159656525
23669,0.355188518762589
23670,0.498070746660233
23671,0.0610565282404423
23672,0.257080614566803
23673,0.299525439739227
23674,0.0844714418053627
23675,0.316781044006348
23676,0.0846813917160034
23677,0.648238778114319
23678,0.82151597738266
23679,0.289508163928986
23680,0.0730547979474068
23681,0.654626905918121
23682,0.0843219608068466
23683,0.571914434432983
23684,0.195030853152275
23685,0.235131978988647
23686,0.238350480794907
23687,0.767899513244629
23688,0.119404450058937
23689,0.0955454707145691
23690,0.507247805595398
23691,0.370496273040771
23692,0.0796609669923782
23693,0.168755933642387
23694,0.208830595016479
23695,0.0573105923831463
23696,0.589632391929626
23697,0.801885545253754
23698,0.94981175661087
23699,0.801163196563721
23700,0.0682836696505547
23701,0.0998736321926117
23702,0.974920749664307
23703,0.131792530417442
23704,0.154956072568893
23705,0.298799842596054
23706,0.251023292541504
23707,0.466350108385086
23708,0.893013298511505
23709,0.409512341022491
23710,0.207619979977608
23711,0.271773129701614
23712,0.494940280914307
23713,0.211018532514572
23714,0.271615236997604
23715,0.225015759468079
23716,0.135503679513931
23717,0.11346385627985
23718,0.212302774190903
23719,0.0986412093043327
23720,0.13690747320652
23721,0.406953722238541
23722,0.171884521842003
23723,0.953205943107605
23724,0.949922204017639
23725,0.113116726279259
23726,0.073715053498745
23727,0.216881707310677
23728,0.805895149707794
23729,0.216227769851685
23730,0.0850642472505569
23731,0.763824224472046
23732,0.85872220993042
23733,0.50746750831604
23734,0.141872048377991
23735,0.139146268367767
23736,0.046495109796524
23737,0.593242406845093
23738,0.48304295539856
23739,0.0380918011069298
23740,0.909534752368927
23741,0.254269570112228
23742,0.230267599225044
23743,0.0974243134260178
23744,0.169487342238426
23745,0.277718961238861
23746,0.10616710036993
23747,0.481413155794144
23748,0.504053831100464
23749,0.106041952967644
23750,0.757415235042572
23751,0.185915023088455
23752,0.198106557130814
23753,0.347981065511703
23754,0.1295455545187
23755,0.729054927825928
23756,0.351074755191803
23757,0.138842016458511
23758,0.742202162742615
23759,0.420488446950912
23760,0.227727890014648
23761,0.178329899907112
23762,0.332021683454514
23763,0.153397023677826
23764,0.805311977863312
23765,0.973093032836914
23766,0.0998648777604103
23767,0.743895590305328
23768,0.478377610445023
23769,0.0493586994707584
23770,0.184232547879219
23771,0.231161490082741
23772,0.138034597039223
23773,0.13654813170433
23774,0.501120209693909
23775,0.770903289318085
23776,0.0771815776824951
23777,0.564257085323334
23778,0.226965457201004
23779,0.311902701854706
23780,0.297173976898193
23781,0.185184836387634
23782,0.617320001125336
23783,0.68136340379715
23784,0.973054349422455
23785,0.895224690437317
23786,0.207753956317902
23787,0.767177402973175
23788,0.160505726933479
23789,0.0458917617797852
23790,0.0737334191799164
23791,0.112501367926598
23792,0.116384789347649
23793,0.359081357717514
23794,0.0846490189433098
23795,0.605022609233856
23796,0.138484135270119
23797,0.111068114638329
23798,0.116227768361568
23799,0.253475427627563
23800,0.192870602011681
23801,0.0912548378109932
23802,0.392225295305252
23803,0.166154488921165
23804,0.409132778644562
23805,0.520246207714081
23806,0.802601754665375
23807,0.127750277519226
23808,0.348747462034225
23809,0.091233141720295
23810,0.402820587158203
23811,0.216561391949654
23812,0.92424750328064
23813,0.104279845952988
23814,0.0460808202624321
23815,0.0692781880497932
23816,0.0608064644038677
23817,0.650166869163513
23818,0.168777391314507
23819,0.083304189145565
23820,0.416188180446625
23821,0.280473291873932
23822,0.0823142006993294
23823,0.215895473957062
23824,0.161643743515015
23825,0.0921808332204819
23826,0.802476346492767
23827,0.350320905447006
23828,0.100470498204231
23829,0.388363927602768
23830,0.0460808202624321
23831,0.190327450633049
23832,0.0448143742978573
23833,0.148944929242134
23834,0.0730946660041809
23835,0.100072056055069
23836,0.148768752813339
23837,0.168112978339195
23838,0.232514917850494
23839,0.104135625064373
23840,0.267673075199127
23841,0.534294486045837
23842,0.0562380254268646
23843,0.411500781774521
23844,0.501836717128754
23845,0.0452258549630642
23846,0.130164310336113
23847,0.102493293583393
23848,0.112538389861584
23849,0.0652995333075523
23850,0.279291719198227
23851,0.228518903255463
23852,0.308457314968109
23853,0.155210673809052
23854,0.469622641801834
23855,0.729321360588074
23856,0.653117597103119
23857,0.711413502693176
23858,0.475545436143875
23859,0.171876460313797
23860,0.0556976497173309
23861,0.143166124820709
23862,0.192870602011681
23863,0.0651962384581566
23864,0.902209341526031
23865,0.809288203716278
23866,0.307420194149017
23867,0.604433059692383
23868,0.272727131843567
23869,0.152957960963249
23870,0.336031377315521
23871,0.655183970928192
23872,0.22944238781929
23873,0.0547185428440571
23874,0.459479957818985
23875,0.364856421947479
23876,0.0693145245313644
23877,0.70347648859024
23878,0.178247049450874
23879,0.707580983638763
23880,0.0734092444181442
23881,0.096862405538559
23882,0.0764173418283463
23883,0.0478699542582035
23884,0.312617361545563
23885,0.0804045423865318
23886,0.152979552745819
23887,0.145133316516876
23888,0.166541576385498
23889,0.296701520681381
23890,0.336449325084686
23891,0.117034032940865
23892,0.105762585997581
23893,0.12272422015667
23894,0.0708967596292496
23895,0.088158555328846
23896,0.401147693395615
23897,0.128104150295258
23898,0.208443686366081
23899,0.61893755197525
23900,0.119317710399628
23901,0.294259786605835
23902,0.562906503677368
23903,0.49237248301506
23904,0.659590005874634
23905,0.405034840106964
23906,0.270761609077454
23907,0.128777772188187
23908,0.545254528522491
23909,0.117650091648102
23910,0.208506658673286
23911,0.223240971565247
23912,0.486372798681259
23913,0.893836796283722
23914,0.266870558261871
23915,0.29663959145546
23916,0.150256872177124
23917,0.490662068128586
23918,0.431335687637329
23919,0.891249775886536
23920,0.093053936958313
23921,0.0783831626176834
23922,0.598162591457367
23923,0.076675646007061
23924,0.775035083293915
23925,0.0582348629832268
23926,0.237547934055328
23927,0.103699579834938
23928,0.0604298450052738
23929,0.672239124774933
23930,0.105871230363846
23931,0.529476583003998
23932,0.165745183825493
23933,0.360987097024918
23934,0.374416619539261
23935,0.147149652242661
23936,0.0354898385703564
23937,0.269703716039658
23938,0.103219576179981
23939,0.48009192943573
23940,0.144790127873421
23941,0.130146488547325
23942,0.229639708995819
23943,0.0999711379408836
23944,0.811330676078796
23945,0.0506848506629467
23946,0.10301561653614
23947,0.435235947370529
23948,0.0883715450763702
23949,0.5213263630867
23950,0.23785625398159
23951,0.703199088573456
23952,0.10448507219553
23953,0.054408174008131
23954,0.892748355865479
23955,0.0842646211385727
23956,0.485469937324524
23957,0.0990874320268631
23958,0.0885799899697304
23959,0.510604739189148
23960,0.0513615943491459
23961,0.724483907222748
23962,0.445330500602722
23963,0.0460808202624321
23964,0.832732617855072
23965,0.0849838629364967
23966,0.763768255710602
23967,0.147314563393593
23968,0.727505445480347
23969,0.206680178642273
23970,0.126462116837502
23971,0.250887274742126
23972,0.182882413268089
23973,0.816286623477936
23974,0.0653023943305016
23975,0.0689888522028923
23976,0.282196015119553
23977,0.0803986713290215
23978,0.0676895678043365
23979,0.132270500063896
23980,0.177815198898315
23981,0.673243284225464
23982,0.128883883357048
23983,0.52091372013092
23984,0.528037190437317
23985,0.666491985321045
23986,0.570792138576508
23987,0.858673930168152
23988,0.579388439655304
23989,0.131091877818108
23990,0.172292724251747
23991,0.785141706466675
23992,0.871830999851227
23993,0.184189215302467
23994,0.343669712543488
23995,0.241963297128677
23996,0.597050607204437
23997,0.0585585124790668
23998,0.0434980541467667
23999,0.182430505752563
24000,0.118109829723835
24001,0.328282386064529
24002,0.122684344649315
24003,0.0960627496242523
24004,0.0425997823476791
24005,0.424800634384155
24006,0.305145442485809
24007,0.518963932991028
24008,0.480440437793732
24009,0.786377429962158
24010,0.890860795974731
24011,0.111507557332516
24012,0.116349533200264
24013,0.126616165041924
24014,0.0241995863616467
24015,0.0611602514982224
24016,0.224965736269951
24017,0.209529384970665
24018,0.048271331936121
24019,0.262124836444855
24020,0.775495290756226
24021,0.024994695559144
24022,0.7156081199646
24023,0.0919214338064194
24024,0.49042820930481
24025,0.431832283735275
24026,0.239827558398247
24027,0.0574592985212803
24028,0.109116367995739
24029,0.507015824317932
24030,0.194797560572624
24031,0.0815539807081223
24032,0.670189440250397
24033,0.609537124633789
24034,0.894611179828644
24035,0.0628938302397728
24036,0.0606900863349438
24037,0.301808387041092
24038,0.0638163089752197
24039,0.548988401889801
24040,0.152839362621307
24041,0.348346352577209
24042,0.569619059562683
24043,0.476819962263107
24044,0.306058794260025
24045,0.542826771736145
24046,0.0661093518137932
24047,0.635103106498718
24048,0.0929519757628441
24049,0.588434517383575
24050,0.0714157074689865
24051,0.0744151845574379
24052,0.120529524981976
24053,0.739268600940704
24054,0.0865660011768341
24055,0.082691989839077
24056,0.048271331936121
24057,0.970592975616455
24058,0.149018570780754
24059,0.650325357913971
24060,0.665108203887939
24061,0.19182787835598
24062,0.658303737640381
24063,0.0749837532639503
24064,0.294500112533569
24065,0.113853804767132
24066,0.0480016320943832
24067,0.224014103412628
24068,0.419383585453033
24069,0.632958590984344
24070,0.270437777042389
24071,0.673005104064941
24072,0.141186490654945
24073,0.135250449180603
24074,0.632900536060333
24075,0.0661254599690437
24076,0.330529004335403
24077,0.113740183413029
24078,0.288225293159485
24079,0.189525336027145
24080,0.651719748973846
24081,0.0546982698142529
24082,0.0773922353982925
24083,0.0916151329874992
24084,0.578556954860687
24085,0.291422516107559
24086,0.522879242897034
24087,0.293031424283981
24088,0.453748106956482
24089,0.0664545670151711
24090,0.378103882074356
24091,0.413817584514618
24092,0.202216997742653
24093,0.723486661911011
24094,0.077780194580555
24095,0.253054410219193
24096,0.963738262653351
24097,0.110875315964222
24098,0.0827183127403259
24099,0.199310690164566
24100,0.12291894108057
24101,0.528852343559265
24102,0.160555422306061
24103,0.164474099874496
24104,0.527380585670471
24105,0.237459123134613
24106,0.907866179943085
24107,0.116241067647934
24108,0.899032711982727
24109,0.0831600725650787
24110,0.260508716106415
24111,0.0966363772749901
24112,0.95215767621994
24113,0.895353317260742
24114,0.095497727394104
24115,0.128813415765762
24116,0.122221082448959
24117,0.30080857872963
24118,0.616418659687042
24119,0.810611605644226
24120,0.0424143150448799
24121,0.179342418909073
24122,0.040270134806633
24123,0.0873742252588272
24124,0.725813627243042
24125,0.0411510616540909
24126,0.0555513054132462
24127,0.37064054608345
24128,0.204845249652863
24129,0.054881826043129
24130,0.611634254455566
24131,0.13731025159359
24132,0.101783007383347
24133,0.0454482845962048
24134,0.519639253616333
24135,0.0587323233485222
24136,0.104745671153069
24137,0.74335378408432
24138,0.133626163005829
24139,0.0551879368722439
24140,0.0617249049246311
24141,0.0427601151168346
24142,0.455422729253769
24143,0.0700873658061028
24144,0.556288361549377
24145,0.209582820534706
24146,0.485766470432281
24147,0.0254275873303413
24148,0.233351230621338
24149,0.538781821727753
24150,0.144015535712242
24151,0.0715567991137505
24152,0.324916273355484
24153,0.141433700919151
24154,0.0471196286380291
24155,0.241610988974571
24156,0.477251410484314
24157,0.383075177669525
24158,0.338687300682068
24159,0.556827485561371
24160,0.463964700698853
24161,0.54563581943512
24162,0.567158877849579
24163,0.180307373404503
24164,0.639262676239014
24165,0.562262535095215
24166,0.0942483246326447
24167,0.164731651544571
24168,0.166920870542526
24169,0.350651800632477
24170,0.328286290168762
24171,0.23656465113163
24172,0.269258826971054
24173,0.891731381416321
24174,0.54401046037674
24175,0.465044975280762
24176,0.805391848087311
24177,0.051547534763813
24178,0.525651037693024
24179,0.151850789785385
24180,0.38204824924469
24181,0.551631987094879
24182,0.463546276092529
24183,0.0613049454987049
24184,0.0999197289347649
24185,0.314889669418335
24186,0.032224528491497
24187,0.115640245378017
24188,0.396442294120789
24189,0.10550519824028
24190,0.121075339615345
24191,0.486162692308426
24192,0.108738332986832
24193,0.215828195214272
24194,0.703507602214813
24195,0.199099287390709
24196,0.0372523665428162
24197,0.635503768920898
24198,0.365446001291275
24199,0.0554433390498161
24200,0.681498646736145
24201,0.139919996261597
24202,0.521000742912292
24203,0.612073242664337
24204,0.116593673825264
24205,0.938023149967194
24206,0.54610413312912
24207,0.269373714923859
24208,0.125379353761673
24209,0.91180145740509
24210,0.0580929033458233
24211,0.190232917666435
24212,0.967469394207001
24213,0.0309673938900232
24214,0.333482265472412
24215,0.161294043064117
24216,0.0726985931396484
24217,0.0959560349583626
24218,0.694208264350891
24219,0.116780661046505
24220,0.578030049800873
24221,0.358711093664169
24222,0.483912169933319
24223,0.131067231297493
24224,0.600413143634796
24225,0.0916993692517281
24226,0.0471828579902649
24227,0.0640251412987709
24228,0.144526481628418
24229,0.159363329410553
24230,0.475146681070328
24231,0.070813313126564
24232,0.279677540063858
24233,0.0674473643302917
24234,0.0797394886612892
24235,0.143840551376343
24236,0.931597948074341
24237,0.175392970442772
24238,0.446642220020294
24239,0.118968367576599
24240,0.944249749183655
24241,0.649311184883118
24242,0.0359840020537376
24243,0.142555758357048
24244,0.0361266806721687
24245,0.549617528915405
24246,0.0769464373588562
24247,0.401505917310715
24248,0.784746825695038
24249,0.117427349090576
24250,0.565653860569
24251,0.107799910008907
24252,0.113257952034473
24253,0.408925384283066
24254,0.796051859855652
24255,0.0671562254428864
24256,0.946606397628784
24257,0.0871377289295197
24258,0.144473761320114
24259,0.745455145835876
24260,0.162145495414734
24261,0.313394278287888
24262,0.14788843691349
24263,0.601605713367462
24264,0.187946438789368
24265,0.513935029506683
24266,0.464540243148804
24267,0.48263281583786
24268,0.170164570212364
24269,0.0395735800266266
24270,0.112641610205173
24271,0.148155689239502
24272,0.51819771528244
24273,0.0842768922448158
24274,0.0997870415449142
24275,0.140287965536118
24276,0.0962732508778572
24277,0.140199720859528
24278,0.275708347558975
24279,0.0698813945055008
24280,0.180135518312454
24281,0.702829778194427
24282,0.101251251995564
24283,0.117202386260033
24284,0.136897280812263
24285,0.100287035107613
24286,0.332790285348892
24287,0.101771421730518
24288,0.491382449865341
24289,0.230616509914398
24290,0.119419075548649
24291,0.546162784099579
24292,0.11368402838707
24293,0.473921567201614
24294,0.267627716064453
24295,0.850596368312836
24296,0.613722026348114
24297,0.434022575616837
24298,0.112138636410236
24299,0.544393241405487
24300,0.182926967740059
24301,0.509828865528107
24302,0.157379031181335
24303,0.24089889228344
24304,0.179042086005211
24305,0.0744826048612595
24306,0.119983598589897
24307,0.349084764719009
24308,0.261358022689819
24309,0.388805866241455
24310,0.968905806541443
24311,0.106798827648163
24312,0.197014033794403
24313,0.614067792892456
24314,0.0923925563693047
24315,0.178131297230721
24316,0.438528954982758
24317,0.104620486497879
24318,0.182636469602585
24319,0.382495552301407
24320,0.632092595100403
24321,0.141073450446129
24322,0.621275126934052
24323,0.929551362991333
24324,0.684266746044159
24325,0.55256462097168
24326,0.136439278721809
24327,0.487929224967957
24328,0.275004148483276
24329,0.30881005525589
24330,0.652541160583496
24331,0.773544788360596
24332,0.389003187417984
24333,0.0815539807081223
24334,0.210273429751396
24335,0.15181502699852
24336,0.850217640399933
24337,0.213579848408699
24338,0.192552477121353
24339,0.0579958520829678
24340,0.214634895324707
24341,0.674987137317657
24342,0.118284605443478
24343,0.55864554643631
24344,0.496273845434189
24345,0.516979694366455
24346,0.256079286336899
24347,0.0700049474835396
24348,0.144610077142715
24349,0.0648712068796158
24350,0.107461169362068
24351,0.759514391422272
24352,0.184029206633568
24353,0.692510426044464
24354,0.146935850381851
24355,0.927163302898407
24356,0.500270545482635
24357,0.2913618683815
24358,0.571381032466888
24359,0.095757007598877
24360,0.144053563475609
24361,0.0517364367842674
24362,0.201683849096298
24363,0.950070977210999
24364,0.0458579286932945
24365,0.136016398668289
24366,0.178550153970718
24367,0.473140448331833
24368,0.114943981170654
24369,0.137117862701416
24370,0.784709811210632
24371,0.857697188854218
24372,0.0367671027779579
24373,0.350465625524521
24374,0.319667667150497
24375,0.116552606225014
24376,0.429393917322159
24377,0.0647355914115906
24378,0.107797138392925
24379,0.49042820930481
24380,0.847559750080109
24381,0.486148655414581
24382,0.886495411396027
24383,0.408306032419205
24384,0.369636625051498
24385,0.239338353276253
24386,0.133516937494278
24387,0.189775213599205
24388,0.466909348964691
24389,0.130358979105949
24390,0.270071774721146
24391,0.0700436308979988
24392,0.353265911340714
24393,0.10332614928484
24394,0.038568302989006
24395,0.509818077087402
24396,0.0460808202624321
24397,0.915288865566254
24398,0.784360647201538
24399,0.116288878023624
24400,0.580393135547638
24401,0.893882870674133
24402,0.117650091648102
24403,0.0797832757234573
24404,0.265028417110443
24405,0.848644971847534
24406,0.163531824946404
24407,0.131583616137505
24408,0.229236617684364
24409,0.354195952415466
24410,0.440854668617249
24411,0.0706400498747826
24412,0.376757353544235
24413,0.345599591732025
24414,0.760274291038513
24415,0.126807257533073
24416,0.40645644068718
24417,0.126952856779099
24418,0.45185512304306
24419,0.373895078897476
24420,0.343403041362762
24421,0.276245445013046
24422,0.0460808202624321
24423,0.328199237585068
24424,0.501963078975677
24425,0.900670409202576
24426,0.0804088562726974
24427,0.402635514736176
24428,0.0727416351437569
24429,0.242066413164139
24430,0.13285106420517
24431,0.653279900550842
24432,0.373759180307388
24433,0.0614968053996563
24434,0.0675467848777771
24435,0.0510955341160297
24436,0.286330550909042
24437,0.868024528026581
24438,0.624857664108276
24439,0.397566854953766
24440,0.259262084960938
24441,0.159174367785454
24442,0.309514671564102
24443,0.44336923956871
24444,0.486155033111572
24445,0.588163197040558
24446,0.940898597240448
24447,0.0708951205015182
24448,0.284827530384064
24449,0.556591093540192
24450,0.0979228392243385
24451,0.0770124271512032
24452,0.579021573066711
24453,0.434898555278778
24454,0.0869541466236115
24455,0.620496571063995
24456,0.646649658679962
24457,0.0812118351459503
24458,0.578218698501587
24459,0.0927249193191528
24460,0.0496576204895973
24461,0.101822607219219
24462,0.101375915110111
24463,0.477101683616638
24464,0.749413549900055
24465,0.427210509777069
24466,0.267569720745087
24467,0.152721479535103
24468,0.305779248476028
24469,0.0773273482918739
24470,0.566802203655243
24471,0.774652659893036
24472,0.495459794998169
24473,0.497309327125549
24474,0.208226054906845
24475,0.161605671048164
24476,0.887435078620911
24477,0.122345119714737
24478,0.0909523069858551
24479,0.59699809551239
24480,0.144577533006668
24481,0.0813417732715607
24482,0.250612258911133
24483,0.102401837706566
24484,0.0596252307295799
24485,0.466954976320267
24486,0.0494873188436031
24487,0.484251320362091
24488,0.283979445695877
24489,0.576478540897369
24490,0.144469246268272
24491,0.690649688243866
24492,0.14078651368618
24493,0.283138185739517
24494,0.124265775084496
24495,0.435043096542358
24496,0.749854028224945
24497,0.525219261646271
24498,0.161512330174446
24499,0.102984517812729
24500,0.181588649749756
24501,0.331268399953842
24502,0.0818048641085625
24503,0.932205021381378
24504,0.0855424329638481
24505,0.400115996599197
24506,0.435707747936249
24507,0.114188268780708
24508,0.106148816645145
24509,0.438165754079819
24510,0.201267719268799
24511,0.0716024190187454
24512,0.069393128156662
24513,0.0578595623373985
24514,0.872030675411224
24515,0.4888616502285
24516,0.577226161956787
24517,0.0819667056202888
24518,0.188249737024307
24519,0.488677114248276
24520,0.102451175451279
24521,0.198701143264771
24522,0.18155762553215
24523,0.054394718259573
24524,0.0595767050981522
24525,0.139279842376709
24526,0.18263378739357
24527,0.35650110244751
24528,0.688632071018219
24529,0.295706421136856
24530,0.114153534173965
24531,0.435114443302155
24532,0.278120666742325
24533,0.388408333063126
24534,0.786568105220795
24535,0.130929261445999
24536,0.0538167618215084
24537,0.96364414691925
24538,0.594769537448883
24539,0.0773273482918739
24540,0.0786962807178497
24541,0.0415817610919476
24542,0.0722084939479828
24543,0.0654311329126358
24544,0.15038001537323
24545,0.562762796878815
24546,0.0402828082442284
24547,0.737834811210632
24548,0.532418489456177
24549,0.590420424938202
24550,0.339592039585114
24551,0.663518190383911
24552,0.214024588465691
24553,0.147120103240013
24554,0.121013678610325
24555,0.933246552944183
24556,0.158867731690407
24557,0.242059364914894
24558,0.184658899903297
24559,0.456620782613754
24560,0.346953868865967
24561,0.375254482030869
24562,0.774564921855927
24563,0.0876690596342087
24564,0.0405781269073486
24565,0.154858365654945
24566,0.847274601459503
24567,0.852767586708069
24568,0.220301806926727
24569,0.179853275418282
24570,0.179108366370201
24571,0.208586171269417
24572,0.188453912734985
24573,0.115706190466881
24574,0.155190125107765
24575,0.137252658605576
24576,0.125822082161903
24577,0.0780035257339478
24578,0.292347937822342
24579,0.0914796069264412
24580,0.601570010185242
24581,0.054394718259573
24582,0.365061640739441
24583,0.678189218044281
24584,0.0677423626184464
24585,0.317527174949646
24586,0.298178613185883
24587,0.175486952066422
24588,0.243240728974342
24589,0.155426502227783
24590,0.636654078960419
24591,0.52758514881134
24592,0.0790924355387688
24593,0.639519035816193
24594,0.103205122053623
24595,0.586922883987427
24596,0.0861716419458389
24597,0.198557928204536
24598,0.590562701225281
24599,0.261145621538162
24600,0.113220885396004
24601,0.352389544248581
24602,0.538939833641052
24603,0.356991201639175
24604,0.798915207386017
24605,0.130234479904175
24606,0.183667302131653
24607,0.26614049077034
24608,0.256959021091461
24609,0.976792633533478
24610,0.0318082198500633
24611,0.235979720950127
24612,0.0712213814258575
24613,0.733578741550446
24614,0.0449292808771133
24615,0.750012576580048
24616,0.279433608055115
24617,0.469419926404953
24618,0.116514503955841
24619,0.118962876498699
24620,0.437109559774399
24621,0.796050429344177
24622,0.298822909593582
24623,0.45977646112442
24624,0.48281791806221
24625,0.0543139204382896
24626,0.213090747594833
24627,0.451923996210098
24628,0.222266778349876
24629,0.0503916703164577
24630,0.0740356296300888
24631,0.356474310159683
24632,0.793590664863586
24633,0.135525420308113
24634,0.273475408554077
24635,0.57527357339859
24636,0.102471716701984
24637,0.380005657672882
24638,0.135687381029129
24639,0.423814326524734
24640,0.962476491928101
24641,0.676905691623688
24642,0.852248191833496
24643,0.176682859659195
24644,0.436099618673325
24645,0.117842100560665
24646,0.47716411948204
24647,0.181380167603493
24648,0.132766634225845
24649,0.08343406021595
24650,0.517644286155701
24651,0.105624325573444
24652,0.206219002604485
24653,0.191189259290695
24654,0.229578360915184
24655,0.242286220192909
24656,0.0990142002701759
